Crop,Soil Moisture,Temperature,Air Humidity,Pump Data
Grapes,35.41672825,38.24274164,54.79068976,1
Grapes,35.18067842,21.3508017,45.14404809,1
Grapes,69.73458562,29.92394547,42.39543232,0
Grapes,86.43546359,25.07986286,78.12096205,0
Grapes,42.01817836,25.66183675,49.4127432,1
Grapes,63.99159884,19.22227353,54.81851433,1
Grapes,75.62056179,29.34765475,41.56384377,0
Grapes,71.11101124,36.39825621,43.15041905,0
Grapes,85.49329116,24.63829861,64.48907947,0
Grapes,85.4432493,20.27753249,73.47549723,0
Grapes,56.49028992,19.70349028,40.18591851,1
Grapes,43.1797002,30.28054697,63.23989177,1
Grapes,48.09681159,26.16513485,51.87868535,1
Grapes,55.77276877,29.94358674,46.05273319,1
Grapes,81.05649731,37.51360874,46.65615885,0
Grapes,59.27521411,33.50466887,58.34340956,1
Grapes,31.93143748,33.68733454,72.08558224,1
Grapes,35.19764658,33.32520161,72.92971271,1
Grapes,78.61135753,30.44384082,68.53058686,0
Grapes,30.94029313,19.50494917,40.04858132,1
Grapes,73.46902691,25.06276709,73.55138613,0
Grapes,56.55925555,21.32475519,59.88438194,1
Grapes,61.52641162,35.83902253,59.51759987,1
Grapes,68.49461598,24.20179603,39.37774056,0
Grapes,92.49423171,36.02530011,38.21344121,0
Grapes,72.21182137,26.79577387,76.53318213,0
Grapes,57.70573792,28.41079228,60.5186145,1
Grapes,62.23721748,19.84891464,52.04081468,1
Grapes,62.44505018,27.7670282,78.8954079,1
Grapes,53.09251999,22.12291402,42.5781995,1
Grapes,94.62071922,35.39650088,51.16759022,0
Grapes,88.00293103,31.16410663,74.04705716,0
Grapes,46.79190228,35.37651281,58.64579927,1
Grapes,77.7434696,18.64464179,63.00178512,0
Grapes,77.17461199,36.63475515,41.82490736,0
Grapes,92.94963943,20.85917737,59.7784117,0
Grapes,88.48109227,23.26560614,55.67764764,0
Grapes,74.17608914,24.61903303,55.59226212,0
Grapes,89.49749804,28.03244107,52.37191627,0
Grapes,57.24170813,36.88808142,54.81833577,1
Grapes,91.760265,34.124491,65.37898851,0
Grapes,31.07649777,22.30958493,78.22052087,1
Grapes,70.09056909,29.30012867,54.79685913,0
Grapes,62.57159407,21.8568892,67.83342865,1
Grapes,34.33611867,19.9981997,77.52222375,1
Grapes,31.78778674,21.58866364,57.29944238,1
Grapes,95.52963685,35.69451867,70.14735885,0
Grapes,65.47223648,31.85693712,64.57718023,1
Grapes,87.90088199,21.38519602,64.34019925,0
Grapes,49.21673683,18.40024033,66.46828754,1
Grapes,65.61850162,31.36469694,72.48910926,1
Grapes,62.76437034,35.05996003,60.52405679,1
Grapes,43.07325394,24.70261926,76.26694968,1
Grapes,49.82338626,38.74971221,47.92227195,1
Grapes,47.89403198,19.28835924,67.4032309,1
Grapes,86.22752863,19.48066572,78.49659459,0
Grapes,69.55622459,35.45597182,52.40514738,0
Grapes,38.91708731,27.65706735,49.51767669,1
Grapes,79.5320259,23.33354077,69.1126052,0
Grapes,72.11983512,34.14676759,47.64592072,0
Grapes,35.99157014,18.65366333,50.97306656,1
Grapes,92.15195673,34.68651635,48.8026483,0
Grapes,83.27606388,38.9258855,66.22895556,0
Grapes,35.33510272,30.31064473,77.73382519,1
Grapes,61.46146449,22.01889952,56.39068052,1
Grapes,51.71436874,34.57172944,53.91467424,1
Grapes,36.41802056,18.58759662,71.37359906,1
Grapes,32.93539621,24.16198842,68.88432018,1
Grapes,68.95285575,38.41551004,63.52629359,0
Grapes,63.12116886,31.62345865,64.8353637,1
Grapes,65.32944629,25.58733015,69.18157948,1
Grapes,42.03267571,30.54289476,77.9084618,1
Grapes,47.15627659,26.46417873,75.85390106,1
Grapes,38.17755646,32.07952577,41.28137611,1
Grapes,81.34635159,25.47282415,50.19744187,0
Grapes,31.54809022,37.05361902,63.79262962,1
Grapes,88.05048824,21.09615246,50.37159666,0
Grapes,84.69206209,27.75413167,54.52068305,0
Grapes,50.33744652,21.84073085,47.91551619,1
Grapes,63.21016119,34.72979202,64.30761596,1
Grapes,88.37480238,37.46820333,50.71340448,0
Grapes,45.18923703,30.20136524,58.80550741,1
Grapes,81.49577522,38.77345073,40.98771127,0
Grapes,54.16257256,36.39603511,46.46339497,1
Grapes,91.29937798,23.88592852,46.26253993,0
Grapes,57.55164143,35.89561803,48.1914805,1
Grapes,88.33251992,38.5469248,42.24253614,0
Grapes,68.13866732,32.09870152,50.03167599,0
Grapes,37.06090968,22.78457441,62.94989578,1
Grapes,57.60454084,38.60197309,60.61602562,1
Grapes,57.23955846,28.5915662,66.88102908,1
Grapes,84.13202049,38.19481098,49.40595657,0
Grapes,54.20161356,36.74724511,50.57832024,1
Grapes,65.44349054,36.8455212,54.9827358,1
Grapes,52.30918792,26.67394878,64.4732521,1
Grapes,74.28147413,27.35543936,53.98383891,0
Grapes,92.06613498,26.77244143,42.24977672,0
Grapes,69.04009335,24.94956482,61.20086971,0
Grapes,94.49260284,31.96938287,56.18682437,0
Grapes,47.17827919,28.28680394,69.02765704,1
Grapes,69.35459188,22.08515284,57.952112,0
Grapes,43.17523938,22.2933541,54.82808789,1
Grapes,48.74997447,38.40932959,74.40681969,1
Grapes,90.17557365,18.19511388,61.28001008,0
Grapes,64.61232004,34.3536942,40.52222469,1
Grapes,42.88690726,31.10990542,48.36198985,1
Grapes,64.79318144,28.93629597,76.17661138,1
Grapes,31.22445006,19.15079173,48.68380053,1
Grapes,94.75055631,21.71721865,43.7253902,0
Grapes,69.0780741,19.61083605,68.52178414,0
Grapes,71.50466141,18.38100817,67.82773181,0
Grapes,63.62277169,19.23206438,69.78747099,1
Grapes,72.31635847,21.88320301,66.16373845,0
Grapes,44.64686129,37.94747418,49.07917098,1
Grapes,85.88637803,32.08803698,39.62818443,0
Grapes,32.94243866,22.36028701,42.18580804,1
Grapes,91.35025128,35.24066266,69.14023405,0
Grapes,59.04077881,24.87946795,47.18260464,1
Grapes,73.20259138,33.78434267,45.59656512,0
Grapes,73.2898618,35.19392528,68.14197477,0
Grapes,53.92560986,23.41744056,48.40632966,1
Grapes,46.86843735,35.04113709,48.11671165,1
Grapes,76.21205446,33.59899256,55.64739466,0
Grapes,71.36454546,38.92253617,51.98596496,0
Grapes,39.45548839,32.19862561,54.09142096,1
Grapes,63.22377526,23.35612085,69.98055985,1
Grapes,34.03182065,32.39453742,70.31031078,1
Grapes,40.86297573,19.52774368,70.0575728,1
Grapes,40.85016894,34.75909998,70.51235291,1
Grapes,61.98126686,38.77369243,58.17149714,1
Grapes,41.68786054,32.59499967,46.60100726,1
Grapes,62.10528847,24.64005962,47.05379351,1
Grapes,69.90600956,28.46905491,70.84449446,0
Grapes,63.8274062,29.80971959,80.032592,1
Grapes,92.77741229,22.3143507,75.30919841,0
Grapes,82.2827082,34.16808663,70.20452352,0
Grapes,95.25928736,22.21436466,80.9599773,0
Grapes,42.04618127,26.0254899,73.84740942,1
Grapes,58.88887274,32.33144455,42.87963406,1
Grapes,82.6908786,33.63668046,41.80106353,0
Grapes,90.23180856,27.10518792,70.02514768,0
Grapes,70.46431142,22.55126748,45.24430875,0
Grapes,46.34988868,19.80598043,75.78845931,1
Grapes,84.09978411,23.04386826,50.01189403,0
Grapes,95.49049527,21.2486364,38.48468908,0
Grapes,71.61040998,29.8227498,54.75987116,0
Grapes,64.70065838,34.21438171,47.39337543,1
Grapes,31.42729101,21.75370504,55.90422853,1
Grapes,82.18087826,18.36348284,65.76343789,0
Grapes,61.54786973,27.2098525,52.51335407,1
Grapes,48.91094827,38.64903575,68.93240138,1
Grapes,59.43905114,26.10546139,73.91890951,1
Grapes,88.27554052,30.76972745,79.2165264,0
Grapes,77.51532149,27.47503569,76.63314953,0
Grapes,87.79937139,20.81243415,52.86893893,0
Grapes,45.71735704,21.19139925,65.12513537,1
Grapes,78.24207601,18.73755356,74.45591213,0
Grapes,75.79627192,31.306857,42.71526493,0
Grapes,73.71887561,20.43141811,62.687015,0
Grapes,34.09926048,38.57701801,75.96208968,1
Grapes,63.3950205,18.23421331,49.06833687,1
Grapes,85.19342868,34.85478582,63.57287982,0
Grapes,69.24794484,25.91443476,41.9185396,0
Grapes,94.82343972,18.58589447,58.16174286,0
Grapes,70.69282143,25.5240022,53.53942356,0
Grapes,38.34062841,35.3372647,60.82076963,1
Grapes,92.89825996,28.02736178,58.79001862,0
Grapes,69.41280456,24.48766422,62.99431722,0
Grapes,67.76067913,24.96490121,60.21384671,0
Grapes,74.96897769,19.62206199,71.52149622,0
Grapes,76.45140779,18.43378065,53.44758278,0
Grapes,87.57300014,22.68201499,41.50763788,0
Grapes,72.31136162,26.77425831,55.99367305,0
Grapes,75.45298253,25.51671216,66.27654684,0
Grapes,67.49310179,21.42886566,64.53707307,0
Grapes,57.26477427,34.80713358,78.40615871,1
Grapes,94.64388386,34.01049057,42.99094474,0
Grapes,44.16788396,37.37857415,64.69192441,1
Grapes,74.95866586,23.53063911,59.94355257,0
Grapes,94.5587748,18.10154189,54.47328459,0
Grapes,51.04747175,22.14960129,59.85693492,1
Grapes,63.18564455,26.03188721,67.63815979,1
Grapes,43.2590805,21.85487064,42.20973266,1
Grapes,79.85436798,31.64894057,58.42663787,0
Grapes,64.11658062,38.57911637,58.83380198,1
Grapes,57.04125404,34.74326548,54.11252004,1
Grapes,70.59315618,28.1738326,70.52758822,0
Grapes,64.78824946,32.15351407,69.6718028,1
Grapes,73.55746799,22.55690415,54.9298024,0
Grapes,41.72580655,18.34033191,41.2723512,1
Grapes,75.69473549,30.07413857,77.1724592,0
Grapes,75.04352527,37.80167469,65.52941231,0
Grapes,53.70070949,36.62646513,73.92518004,1
Grapes,35.84419129,24.97432593,60.00016041,1
Grapes,90.46907415,18.40422515,43.51401044,0
Grapes,90.27624302,30.60040633,39.09857116,0
Grapes,30.74568676,26.34420502,51.71828592,1
Grapes,59.11166734,38.87590542,50.83107852,1
Grapes,59.97920804,36.7901781,65.65311537,1
Grapes,75.86885467,18.50846701,73.53677421,0
Grapes,43.93308229,25.06954213,62.46441045,1
Grapes,34.7233162,22.0708997,71.29054051,1
Grapes,43.3126108,36.82949676,51.39462983,1
Grapes,91.35160517,18.95665964,77.66350878,0
Grapes,83.0666692,22.34214086,46.44211281,0
Grapes,73.5230262,31.89312749,40.65606824,0
